site_name,site_code,sitetype,size_class,total,year,month,visibility,depth,method,block,species_name,common_name,latitude,longitude,Project
Dodger Channel 1,KCCA3,Kelp,2.5,1,2022,7,2,2.2,0,2,Oncorhynchus spp.,Unidentified pacific salmon,48.83072,-125.19439,RLSsfu
Dodger Channel 1,KCCA3,Kelp,5,6,2022,7,2,2.2,2,2,Rhinogobiops nicholsii,Blackeye goby,48.83072,-125.19439,RLSsfu
Dodger Channel 1,KCCA3,Kelp,7.5,1,2022,7,2,2.2,2,2,Rhinogobiops nicholsii,Blackeye goby,48.83072,-125.19439,RLSsfu
Dodger Channel 1,KCCA3,Kelp,5,1,2022,7,2,2.2,2,2,Artedius harringtoni,Scalyhead sculpin,48.83072,-125.19439,RLSsfu
Swiss Boy,KCCA5,Kelp,12.5,1,2022,7,3.5,4,1,2,Hexagrammos decagrammus,Kelp greenling,48.916073,-125.131174,RLSsfu
Swiss Boy,KCCA5,Kelp,15,2,2022,7,3.5,4,1,2,Hexagrammos decagrammus,Kelp greenling,48.916073,-125.131174,RLSsfu
Swiss Boy,KCCA5,Kelp,20,1,2022,7,3.5,4,1,2,Hexagrammos decagrammus,Kelp greenling,48.916073,-125.131174,RLSsfu
Swiss Boy,KCCA5,Kelp,25,1,2022,7,3.5,4,1,2,Hexagrammos decagrammus,Kelp greenling,48.916073,-125.131174,RLSsfu
Swiss Boy,KCCA5,Kelp,7.5,2,2022,7,3.5,4,1,2,Embiotoca lateralis,Striped seaperch,48.916073,-125.131174,RLSsfu
Swiss Boy,KCCA5,Kelp,10,5,2022,7,3.5,4,1,2,Embiotoca lateralis,Striped seaperch,48.916073,-125.131174,RLSsfu
Swiss Boy,KCCA5,Kelp,12.5,1,2022,7,3.5,4,1,2,Embiotoca lateralis,Striped seaperch,48.916073,-125.131174,RLSsfu
Swiss Boy,KCCA5,Kelp,15,6,2022,7,3.5,4,1,2,Embiotoca lateralis,Striped seaperch,48.916073,-125.131174,RLSsfu
Swiss Boy,KCCA5,Kelp,20,2,2022,7,3.5,4,1,2,Embiotoca lateralis,Striped seaperch,48.916073,-125.131174,RLSsfu
Swiss Boy,KCCA5,Kelp,5,2,2022,7,3.5,4,2,2,Jordania zonope,Longfin sculpin,48.916073,-125.131174,RLSsfu
Swiss Boy,KCCA5,Kelp,7.5,1,2022,7,3.5,4,2,2,Jordania zonope,Longfin sculpin,48.916073,-125.131174,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,12.5,1,2022,7,2,4,1,1,Hexagrammos decagrammus,Kelp greenling,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,15,1,2022,7,2,4,1,1,Hexagrammos decagrammus,Kelp greenling,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,25,1,2022,7,2,4,1,1,Hexagrammos decagrammus,Kelp greenling,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,30,1,2022,7,2,4,1,1,Hexagrammos decagrammus,Kelp greenling,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,12.5,1,2022,7,2,4,1,1,Sebastes maliger,Quillback rockfish,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,10,2,2022,7,2,4,1,1,Rhacochilus vacca,Pile perch,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,5,6,2022,7,2,4,2,1,Rhinogobiops nicholsii,Blackeye goby,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,7.5,2,2022,7,2,4,2,1,Rhinogobiops nicholsii,Blackeye goby,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,10,2,2022,7,2,4,2,1,Rhinogobiops nicholsii,Blackeye goby,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,10,1,2022,7,2,4,0,1,Sebastes melanops,Black rockfish,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,12.5,1,2022,7,2,4,0,1,Sebastes melanops,Black rockfish,48.87535,-125.0915,RLSsfu
Less Dangerous Bay,KCCA6,Rocky,12.5,1,2022,7,2,4,0,1,Enophrys bison,Buffalo sculpin,48.87535,-125.0915,RLSsfu
Swiss Boy,KCCA5,Kelp,7.5,1,2022,7,3.5,4,1,1,Embiotoca lateralis,Striped seaperch,48.916073,-125.131174,RLSsfu
Swiss Boy,KCCA5,Kelp,12.5,1,2022,7,3.5,4,1,1,Embiotoca lateralis,Striped seaperch,48.916073,-125.131174,RLSsfu
Swiss Boy,KCCA5,Kelp,25,1,2022,7,3.5,4,1,1,Embiotoca lateralis,Striped seaperch,48.916073,-125.131174,RLSsfu
Swiss Boy,KCCA5,Kelp,30,2,2022,7,3.5,4,1,1,Embiotoca lateralis,Striped seaperch,48.916073,-125.131174,RLSsfu
Swiss Boy,KCCA5,Kelp,20,1,2022,7,3.5,4,1,1,Sebastes melanops,Black rockfish,48.916073,-125.131174,RLSsfu
Swiss Boy,KCCA5,Kelp,15,1,2022,7,3.5,4,1,1,Hexagrammos decagrammus,Kelp greenling,48.916073,-125.131174,RLSsfu
Swiss Boy,KCCA5,Kelp,25,2,2022,7,3.5,4,1,1,Hexagrammos decagrammus,Kelp greenling,48.916073,-125.131174,RLSsfu
Swiss Boy,KCCA5,Kelp,30,1,2022,7,3.5,4,1,1,Hexagrammos decagrammus,Kelp greenling,48.916073,-125.131174,RLSsfu
Swiss Boy,KCCA5,Kelp,35,3,2022,7,3.5,4,1,1,Hexagrammos decagrammus,Kelp greenling,48.916073,-125.131174,RLSsfu
Swiss Boy,KCCA5,Kelp,62.5,1,2022,7,3.5,4,1,1,Ophiodon elongatus,Lingcod,48.916073,-125.131174,RLSsfu
Swiss Boy,KCCA5,Kelp,5,3,2022,7,3.5,4,1,1,Aulorhynchus flavidus,Tube-snout,48.916073,-125.131174,RLSsfu
Swiss Boy,KCCA5,Kelp,12.5,1,2022,7,3.5,4,1,1,Rhacochilus vacca,Pile perch,48.916073,-125.131174,RLSsfu
Swiss Boy,KCCA5,Kelp,5,1,2022,7,3.5,4,0,1,Brachyistius frenatus,Kelp perch,48.916073,-125.131174,RLSsfu
Swiss Boy,KCCA5,Kelp,7.5,2,2022,7,3.5,4,0,1,Brachyistius frenatus,Kelp perch,48.916073,-125.131174,RLSsfu
Swiss Boy,KCCA5,Kelp,5,1,2022,7,3.5,4,2,1,Jordania zonope,Longfin sculpin,48.916073,-125.131174,RLSsfu
Swiss Boy,KCCA5,Kelp,2.5,1,2022,7,3.5,4,2,1,Artedius lateralis,Smoothhead sculpin,48.916073,-125.131174,RLSsfu
Swiss Boy,KCCA5,Kelp,2.5,2,2022,7,3.5,4,2,1,Rhinogobiops nicholsii,Blackeye goby,48.916073,-125.131174,RLSsfu
Swiss Boy,KCCA5,Kelp,5,1,2022,7,3.5,4,2,1,Artedius harringtoni,Scalyhead sculpin,48.916073,-125.131174,RLSsfu
Swiss Boy,KCCA5,Kelp,7.5,2,2022,7,3.5,4,2,1,Artedius harringtoni,Scalyhead sculpin,48.916073,-125.131174,RLSsfu
Swiss Boy,KCCA5,Kelp,5,300,2022,7,3.5,4,0,1,Clupea pallasii,Pacific Herring,48.916073,-125.131174,RLSsfu
Ed King East Inside,KCCA7,Kelp,10,1,2022,7,3.5,3,1,2,Rhacochilus vacca,Pile perch,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,12.5,3,2022,7,3.5,3,1,2,Rhacochilus vacca,Pile perch,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,15,11,2022,7,3.5,3,1,2,Rhacochilus vacca,Pile perch,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,20,5,2022,7,3.5,3,1,2,Rhacochilus vacca,Pile perch,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,25,10,2022,7,3.5,3,1,2,Rhacochilus vacca,Pile perch,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,30,5,2022,7,3.5,3,1,2,Rhacochilus vacca,Pile perch,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,12.5,1,2022,7,3.5,3,1,2,Embiotoca lateralis,Striped seaperch,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,15,1,2022,7,3.5,3,1,2,Embiotoca lateralis,Striped seaperch,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,20,1,2022,7,3.5,3,1,2,Embiotoca lateralis,Striped seaperch,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,5,2,2022,7,3.5,3,1,2,Sebastes melanops,Black rockfish,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,7.5,2,2022,7,3.5,3,1,2,Sebastes melanops,Black rockfish,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,10,2,2022,7,3.5,3,1,2,Sebastes melanops,Black rockfish,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,12.5,8,2022,7,3.5,3,1,2,Sebastes melanops,Black rockfish,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,7.5,1,2022,7,3.5,3,1,2,Sebastes flavidus,Yellowtail rockfish,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,10,1,2022,7,3.5,3,1,2,Sebastes flavidus,Yellowtail rockfish,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,7.5,3,2022,7,3.5,3,1,2,Cymatogaster aggregata,Shiner perch,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,10,1,2022,7,3.5,3,1,2,Cymatogaster aggregata,Shiner perch,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,5,2,2022,7,3.5,3,1,2,Sebastes spp.,Unidentified rockfish,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,40,1,2022,7,3.5,3,1,2,Hexagrammos decagrammus,Kelp greenling,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,5,2,2022,7,3.5,3,2,2,Artedius harringtoni,Scalyhead sculpin,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,7.5,1,2022,7,3.5,3,2,2,Rimicola muscarum,Kelp clingfish,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,7.5,1,2022,7,3.5,3,2,2,Artedius lateralis,Smoothhead sculpin,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,15,1,2022,7,3.5,3,2,2,Enophrys bison,Buffalo sculpin,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,7.5,1,2022,7,3.5,3,0,2,Sebastes caurinus,Copper rockfish,48.83608,-125.2131,RLSsfu
Ed King East Inside,KCCA7,Kelp,12.5,1,2022,7,3.5,3,0,2,Sebastes caurinus,Copper rockfish,48.83608,-125.2131,RLSsfu
Dixon Inside,KCCA8,Kelp,20,1,2022,7,2.5,3.5,1,1,Hexagrammos decagrammus,Kelp greenling,48.85426712,-125.1170349,RLSsfu
Dixon Inside,KCCA8,Kelp,25,1,2022,7,2.5,3.5,1,1,Hexagrammos decagrammus,Kelp greenling,48.85426712,-125.1170349,RLSsfu
Dixon Inside,KCCA8,Kelp,30,1,2022,7,2.5,3.5,1,1,Hexagrammos decagrammus,Kelp greenling,48.85426712,-125.1170349,RLSsfu
Dixon Inside,KCCA8,Kelp,7.5,2,2022,7,2.5,3.5,1,1,Brachyistius frenatus,Kelp perch,48.85426712,-125.1170349,RLSsfu
Dixon Inside,KCCA8,Kelp,10,1,2022,7,2.5,3.5,1,1,Brachyistius frenatus,Kelp perch,48.85426712,-125.1170349,RLSsfu
Dixon Inside,KCCA8,Kelp,5,20,2022,7,2.5,3.5,1,1,Cymatogaster aggregata,Shiner perch,48.85426712,-125.1170349,RLSsfu
Dixon Inside,KCCA8,Kelp,10,1,2022,7,2.5,3.5,1,1,Sebastes caurinus,Copper rockfish,48.85426712,-125.1170349,RLSsfu
Dixon Inside,KCCA8,Kelp,12.5,2,2022,7,2.5,3.5,1,1,Rhacochilus vacca,Pile perch,48.85426712,-125.1170349,RLSsfu
Dixon Inside,KCCA8,Kelp,12.5,1,2022,7,2.5,3.5,1,1,Oxylebius pictus,Painted greenling,48.85426712,-125.1170349,RLSsfu
Dixon Inside,KCCA8,Kelp,2.5,2,2022,7,2.5,3.5,2,1,Rhinogobiops nicholsii,Blackeye goby,48.85426712,-125.1170349,RLSsfu
Dixon Inside,KCCA8,Kelp,5,15,2022,7,2.5,3.5,2,1,Rhinogobiops nicholsii,Blackeye goby,48.85426712,-125.1170349,RLSsfu
Dixon Inside,KCCA8,Kelp,7.5,23,2022,7,2.5,3.5,2,1,Rhinogobiops nicholsii,Blackeye goby,48.85426712,-125.1170349,RLSsfu
Dixon Inside,KCCA8,Kelp,10,9,2022,7,2.5,3.5,2,1,Rhinogobiops nicholsii,Blackeye goby,48.85426712,-125.1170349,RLSsfu
Dixon Inside,KCCA8,Kelp,12.5,5,2022,7,2.5,3.5,2,1,Rhinogobiops nicholsii,Blackeye goby,48.85426712,-125.1170349,RLSsfu
Dixon Inside,KCCA8,Kelp,7.5,1,2022,7,2.5,3.5,2,1,Pholis laeta,Crescent gunnel,48.85426712,-125.1170349,RLSsfu
Dixon Inside,KCCA8,Kelp,10,1,2022,7,2.5,3.5,2,1,Pholis laeta,Crescent gunnel,48.85426712,-125.1170349,RLSsfu
Wizard Island South,KCCA9,Kelp,2.5,3,2022,7,2,3,1,1,Sebastes caurinus,Copper rockfish,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,7.5,4,2022,7,2,3,1,1,Sebastes caurinus,Copper rockfish,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,10,1,2022,7,2,3,1,1,Sebastes caurinus,Copper rockfish,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,15,1,2022,7,2,3,1,1,Sebastes caurinus,Copper rockfish,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,20,1,2022,7,2,3,1,1,Sebastes caurinus,Copper rockfish,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,25,2,2022,7,2,3,1,1,Sebastes caurinus,Copper rockfish,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,7.5,3,2022,7,2,3,1,1,Rhacochilus vacca,Pile perch,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,10,2,2022,7,2,3,1,1,Rhacochilus vacca,Pile perch,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,12.5,1,2022,7,2,3,1,1,Rhacochilus vacca,Pile perch,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,25,1,2022,7,2,3,1,1,Rhacochilus vacca,Pile perch,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,2.5,40,2022,7,2,3,1,1,Sebastes spp.,Unidentified rockfish,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,7.5,1,2022,7,2,3,1,1,Embiotoca lateralis,Striped seaperch,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,10,1,2022,7,2,3,1,1,Embiotoca lateralis,Striped seaperch,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,2.5,1,2022,7,2,3,1,1,Cymatogaster aggregata,Shiner perch,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,5,1,2022,7,2,3,1,1,Cymatogaster aggregata,Shiner perch,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,10,2,2022,7,2,3,1,1,Cymatogaster aggregata,Shiner perch,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,12.5,1,2022,7,2,3,1,1,Cymatogaster aggregata,Shiner perch,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,7.5,2,2022,7,2,3,1,1,Sebastes melanops,Black rockfish,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,10,3,2022,7,2,3,1,1,Sebastes melanops,Black rockfish,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,12.5,3,2022,7,2,3,1,1,Sebastes melanops,Black rockfish,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,15,3,2022,7,2,3,1,1,Sebastes melanops,Black rockfish,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,20,1,2022,7,2,3,1,1,Sebastes melanops,Black rockfish,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,5,1,2022,7,2,3,1,1,Hexagrammos decagrammus,Kelp greenling,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,7.5,3,2022,7,2,3,1,1,Hexagrammos decagrammus,Kelp greenling,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,25,1,2022,7,2,3,1,1,Hexagrammos decagrammus,Kelp greenling,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,30,1,2022,7,2,3,1,1,Hexagrammos decagrammus,Kelp greenling,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,2.5,5,2022,7,2,3,1,1,Aulorhynchus flavidus,Tube-snout,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,5,5,2022,7,2,3,1,1,Aulorhynchus flavidus,Tube-snout,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,2.5,1,2022,7,2,3,1,1,Sebastes flavidus,Yellowtail rockfish,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,5,2,2022,7,2,3,1,1,Sebastes flavidus,Yellowtail rockfish,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,7.5,1,2022,7,2,3,1,1,Sebastes flavidus,Yellowtail rockfish,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,2.5,2,2022,7,2,3,1,1,Rhinogobiops nicholsii,Blackeye goby,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,5,1,2022,7,2,3,1,1,Rhinogobiops nicholsii,Blackeye goby,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,7.5,2,2022,7,2,3,1,1,Rhinogobiops nicholsii,Blackeye goby,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,10,2,2022,7,2,3,1,1,Rhinogobiops nicholsii,Blackeye goby,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,5,200,2022,7,2,3,1,1,Clupea pallasii,Pacific Herring,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,7.5,250,2022,7,2,3,1,1,Clupea pallasii,Pacific Herring,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,2.5,1,2022,7,2,3,2,1,Orthonopias triacis,Snubnose sculpin,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,5,2,2022,7,2,3,2,1,Jordania zonope,Longfin sculpin,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,5,1,2022,7,2,3,2,1,Hexagrammos decagrammus,Kelp greenling,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,2.5,1,2022,7,2,3,2,1,Artedius lateralis,Smoothhead sculpin,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,5,1,2022,7,2,3,2,1,Artedius lateralis,Smoothhead sculpin,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,2.5,7,2022,7,2,3,2,1,Rhinogobiops nicholsii,Blackeye goby,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,5,10,2022,7,2,3,2,1,Rhinogobiops nicholsii,Blackeye goby,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,7.5,3,2022,7,2,3,2,1,Rhinogobiops nicholsii,Blackeye goby,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,5,1,2022,7,2,3,2,1,Artedius harringtoni,Scalyhead sculpin,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,12.5,1,2022,7,2,3,2,1,Enophrys bison,Buffalo sculpin,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,2.5,1,2022,7,2,3,2,1,Strongylocentrotus droebachiensis,Northern sea urchin,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,10,1,2022,7,2,3,1,2,Hexagrammos decagrammus,Kelp greenling,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,20,3,2022,7,2,3,1,2,Hexagrammos decagrammus,Kelp greenling,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,25,2,2022,7,2,3,1,2,Hexagrammos decagrammus,Kelp greenling,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,35,1,2022,7,2,3,1,2,Hexagrammos decagrammus,Kelp greenling,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,40,1,2022,7,2,3,1,2,Hexagrammos decagrammus,Kelp greenling,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,10,1,2022,7,2,3,1,2,Rhacochilus vacca,Pile perch,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,12.5,1,2022,7,2,3,1,2,Rhacochilus vacca,Pile perch,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,15,10,2022,7,2,3,1,2,Rhacochilus vacca,Pile perch,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,20,1,2022,7,2,3,1,2,Rhacochilus vacca,Pile perch,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,10,5,2022,7,2,3,1,2,Cymatogaster aggregata,Shiner perch,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,12.5,2,2022,7,2,3,1,2,Cymatogaster aggregata,Shiner perch,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,25,1,2022,7,2,3,1,2,Cymatogaster aggregata,Shiner perch,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,5,7,2022,7,2,3,1,2,Brachyistius frenatus,Kelp perch,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,10,4,2022,7,2,3,1,2,Sebastes caurinus,Copper rockfish,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,12.5,2,2022,7,2,3,1,2,Sebastes caurinus,Copper rockfish,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,20,2,2022,7,2,3,1,2,Sebastes caurinus,Copper rockfish,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,2.5,25,2022,7,2,3,1,2,Sebastes spp.,Unidentified rockfish,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,5,17,2022,7,2,3,1,2,Sebastes spp.,Unidentified rockfish,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,7.5,25,2022,7,2,3,1,2,Sebastes spp.,Unidentified rockfish,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,20,1,2022,7,2,3,1,2,Embiotoca lateralis,Striped seaperch,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,30,1,2022,7,2,3,1,2,Embiotoca lateralis,Striped seaperch,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,5,2,2022,7,2,3,2,2,Rhinogobiops nicholsii,Blackeye goby,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,7.5,6,2022,7,2,3,2,2,Rhinogobiops nicholsii,Blackeye goby,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,10,4,2022,7,2,3,2,2,Rhinogobiops nicholsii,Blackeye goby,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,12.5,1,2022,7,2,3,2,2,Rhinogobiops nicholsii,Blackeye goby,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,7.5,2,2022,7,2,3,2,2,Artedius harringtoni,Scalyhead sculpin,48.85746765,-125.1582336,RLSsfu
Wizard Island South,KCCA9,Kelp,10,2,2022,7,2,3,2,2,Artedius harringtoni,Scalyhead sculpin,48.85746765,-125.1582336,RLSsfu
Dodger Channel 2,KCCA10,Kelp,7.5,1,2022,7,1.5,5,1,1,Sebastes caurinus,Copper rockfish,48.83941,-125.20042,RLSsfu
Dodger Channel 2,KCCA10,Kelp,10,3,2022,7,1.5,5,1,1,Sebastes caurinus,Copper rockfish,48.83941,-125.20042,RLSsfu
Dodger Channel 2,KCCA10,Kelp,15,1,2022,7,1.5,5,1,1,Sebastes caurinus,Copper rockfish,48.83941,-125.20042,RLSsfu
Dodger Channel 2,KCCA10,Kelp,20,1,2022,7,1.5,5,1,1,Sebastes caurinus,Copper rockfish,48.83941,-125.20042,RLSsfu
Dodger Channel 2,KCCA10,Kelp,10,1,2022,7,1.5,5,1,1,Hexagrammos decagrammus,Kelp greenling,48.83941,-125.20042,RLSsfu
Dodger Channel 2,KCCA10,Kelp,12.5,1,2022,7,1.5,5,1,1,Hexagrammos decagrammus,Kelp greenling,48.83941,-125.20042,RLSsfu
Dodger Channel 2,KCCA10,Kelp,25,1,2022,7,1.5,5,1,1,Hexagrammos decagrammus,Kelp greenling,48.83941,-125.20042,RLSsfu
Dodger Channel 2,KCCA10,Kelp,5,5,2022,7,1.5,5,1,1,Sebastes spp.,Unidentified rockfish,48.83941,-125.20042,RLSsfu
Dodger Channel 2,KCCA10,Kelp,10,1,2022,7,1.5,5,1,1,Rhacochilus vacca,Pile perch,48.83941,-125.20042,RLSsfu
Dodger Channel 2,KCCA10,Kelp,15,1,2022,7,1.5,5,1,1,Rhacochilus vacca,Pile perch,48.83941,-125.20042,RLSsfu
Dodger Channel 2,KCCA10,Kelp,7.5,1,2022,7,1.5,5,2,1,Jordania zonope,Longfin sculpin,48.83941,-125.20042,RLSsfu
Dodger Channel 2,KCCA10,Kelp,5,1,2022,7,1.5,5,2,1,Rhinogobiops nicholsii,Blackeye goby,48.83941,-125.20042,RLSsfu
Dodger Channel 2,KCCA10,Kelp,7.5,8,2022,7,1.5,5,2,1,Rhinogobiops nicholsii,Blackeye goby,48.83941,-125.20042,RLSsfu
Dodger Channel 2,KCCA10,Kelp,10,5,2022,7,1.5,5,2,1,Rhinogobiops nicholsii,Blackeye goby,48.83941,-125.20042,RLSsfu
Dodger Channel 2,KCCA10,Kelp,12.5,2,2022,7,1.5,5,2,1,Rhinogobiops nicholsii,Blackeye goby,48.83941,-125.20042,RLSsfu
Ross Islet 2,KCCA11,Kelp,10,9,2022,7,2.5,3.2,1,2,Sebastes caurinus,Copper rockfish,48.87229,-125.1627,RLSsfu
Ross Islet 2,KCCA11,Kelp,12.5,6,2022,7,2.5,3.2,1,2,Sebastes caurinus,Copper rockfish,48.87229,-125.1627,RLSsfu
Ross Islet 2,KCCA11,Kelp,15,5,2022,7,2.5,3.2,1,2,Sebastes caurinus,Copper rockfish,48.87229,-125.1627,RLSsfu
