"site_name","site_code","sitetype","size_class","total","year","month","visibility","depth","method","block","species_name","common_name","latitude","longitude","Project"
"Wizard Island North","KCCA19","Rocky","nosize",1,"2022","08",2.5,5,2,1,"Acanthodoris nanaimoensis","Nanaimo horned dorid",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","7.5",3,"2022","08",2.5,5,2,1,"Haliotis kamtschatkana","Pinto abalone",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","nosize",6,"2022","08",2.5,5,2,1,"Henricia leviuscula","Pacific blood star",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","nosize",2,"2022","08",2.5,5,2,1,"Cancer productus","Red rock crab",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","nosize",1,"2022","08",2.5,5,2,1,"Hermissenda crassicornis","Opalescent nudibranch",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","nosize",436,"2022","08",2.5,5,2,2,"Mesocentrotus franciscanus","Red sea urchin",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","nosize",21,"2022","08",2.5,5,2,2,"Apostichopus californicus","California sea cucumber",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","nosize",1,"2022","08",2.5,5,2,2,"Diodora aspera","Rough keyhole limpet",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","nosize",8,"2022","08",2.5,5,2,2,"Strongylocentrotus purpuratus","Purple sea urchin",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","2.5",1,"2022","08",2.5,5,2,2,"Crassadoma gigantea","Purple-hinged rock scallop",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","5",1,"2022","08",2.5,5,2,2,"Crassadoma gigantea","Purple-hinged rock scallop",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","7.5",3,"2022","08",2.5,5,2,2,"Crassadoma gigantea","Purple-hinged rock scallop",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","10",1,"2022","08",2.5,5,2,2,"Crassadoma gigantea","Purple-hinged rock scallop",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","nosize",5,"2022","08",2.5,5,2,2,"Ceratostoma foliatum","Leafy hornmouth",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","nosize",14,"2022","08",2.5,5,2,2,"Orthasterias koehleri","Rainbow star",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","nosize",1,"2022","08",2.5,5,2,2,"Acanthodoris nanaimoensis","Nanaimo horned dorid",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","nosize",4,"2022","08",2.5,5,2,2,"Patiria miniata","Bat star",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","nosize",3,"2022","08",2.5,5,2,2,"Henricia spp.","Unidentified blood star",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","2.5",1,"2022","08",2.5,5,2,2,"Haliotis kamtschatkana","Pinto abalone",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","5",3,"2022","08",2.5,5,2,2,"Haliotis kamtschatkana","Pinto abalone",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","nosize",1,"2022","08",2.5,5,2,2,"Acmaea mitra","Whitecap limpet",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","nosize",6,"2022","08",2.5,5,2,2,"Dermasterias imbricata","Leather star",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","nosize",3,"2022","08",2.5,5,2,2,"Paguroidea spp.","Unidentified hermit crab",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","nosize",1,"2022","08",2.5,5,2,2,"Cancer productus","Red rock crab",48.858284,-125.1609192,"RLSsfu"
"Wizard Island North","KCCA19","Rocky","nosize",3,"2022","08",2.5,5,2,2,"Tonicella spp.","Unidentified chiton",48.858284,-125.1609192,"RLSsfu"
"Nanat Bay","KCCA20","Kelp","nosize",4,"2022","08",2,6.5,2,1,"Henricia spp.","Unidentified blood star",48.880543,-125.076486,"RLSsfu"
"Nanat Bay","KCCA20","Kelp","nosize",1,"2022","08",2,6.5,2,1,"Pandalus danae","Dock shrimp",48.880543,-125.076486,"RLSsfu"
"Nanat Bay","KCCA20","Kelp","nosize",2,"2022","08",2,6.5,2,1,"Orthasterias koehleri","Rainbow star",48.880543,-125.076486,"RLSsfu"
"Nanat Bay","KCCA20","Kelp","2.5",1,"2022","08",2,6.5,2,1,"Haliotis kamtschatkana","Pinto abalone",48.880543,-125.076486,"RLSsfu"
"Nanat Bay","KCCA20","Kelp","nosize",1,"2022","08",2,6.5,2,1,"Diodora aspera","Rough keyhole limpet",48.880543,-125.076486,"RLSsfu"
"Nanat Bay","KCCA20","Kelp","nosize",1,"2022","08",2,6.5,2,1,"Heptacarpus stylus","Stiletto shrimp",48.880543,-125.076486,"RLSsfu"
"Nanat Bay","KCCA20","Kelp","nosize",10,"2022","08",2,6.5,2,1,"Dermasterias imbricata","Leather star",48.880543,-125.076486,"RLSsfu"
"Nanat Bay","KCCA20","Kelp","nosize",1,"2022","08",2,6.5,2,1,"Tonicella spp.","Unidentified chiton",48.880543,-125.076486,"RLSsfu"
"Nanat Bay","KCCA20","Kelp","nosize",3,"2022","08",2,6.5,2,1,"Ceratostoma foliatum","Leafy hornmouth",48.880543,-125.076486,"RLSsfu"
"Nanat Bay","KCCA20","Kelp","nosize",1,"2022","08",2,6.5,2,1,"Chlamys hastata","Swimming scallop",48.880543,-125.076486,"RLSsfu"
"Nanat Bay","KCCA20","Kelp","nosize",1,"2022","08",2,6.5,2,1,"Oregonia gracilis","Graceful decorator crab",48.880543,-125.076486,"RLSsfu"
"Nanat Bay","KCCA20","Kelp","nosize",5,"2022","08",2,6.5,2,1,"Patiria miniata","Bat star",48.880543,-125.076486,"RLSsfu"
"Nanat Bay","KCCA20","Kelp","nosize",1,"2022","08",2,6.5,2,1,"Oxylebius pictus","Painted greenling",48.880543,-125.076486,"RLSsfu"
"Nanat Bay","KCCA20","Kelp","nosize",1,"2022","08",2,6.5,2,1,"Henricia pumila","Dwarf mottled henricia",48.880543,-125.076486,"RLSsfu"
"Nanat Bay","KCCA20","Kelp","7.5",1,"2022","08",2,6.5,2,1,"Pycnopodia helianthoides","Sunflower star",48.880543,-125.076486,"RLSsfu"
"Nanat Bay","KCCA20","Kelp","nosize",1,"2022","08",2,6.5,2,1,"Cancer productus","Red rock crab",48.880543,-125.076486,"RLSsfu"
"Nanat Bay","KCCA20","Kelp","nosize",2,"2022","08",2,6.5,2,1,"Evasterias troschelii","Mottled starfish",48.880543,-125.076486,"RLSsfu"
"Nanat Bay","KCCA20","Kelp","nosize",1,"2022","08",2,6.5,2,2,"Heptacarpus stylus","Stiletto shrimp",48.880543,-125.076486,"RLSsfu"
"Nanat Bay","KCCA20","Kelp","nosize",10,"2022","08",2,6.5,2,2,"Dermasterias imbricata","Leather star",48.880543,-125.076486,"RLSsfu"
"Nanat Bay","KCCA20","Kelp","nosize",1,"2022","08",2,6.5,2,2,"Evasterias troschelii","Mottled starfish",48.880543,-125.076486,"RLSsfu"
"Nanat Bay","KCCA20","Kelp","nosize",3,"2022","08",2,6.5,2,2,"Ceratostoma foliatum","Leafy hornmouth",48.880543,-125.076486,"RLSsfu"
"Nanat Bay","KCCA20","Kelp","nosize",3,"2022","08",2,6.5,2,2,"Orthasterias koehleri","Rainbow star",48.880543,-125.076486,"RLSsfu"
"Nanat Bay","KCCA20","Kelp","nosize",1,"2022","08",2,6.5,2,2,"Diaulula odonoghuei","Leopard dorid",48.880543,-125.076486,"RLSsfu"
"Nanat Bay","KCCA20","Kelp","7.5",1,"2022","08",2,6.5,2,2,"Pycnopodia helianthoides","Sunflower star",48.880543,-125.076486,"RLSsfu"
"Nanat Bay","KCCA20","Kelp","10",1,"2022","08",2,6.5,2,2,"Pycnopodia helianthoides","Sunflower star",48.880543,-125.076486,"RLSsfu"
"Nanat Bay","KCCA20","Kelp","12.5",1,"2022","08",2,6.5,2,2,"Pycnopodia helianthoides","Sunflower star",48.880543,-125.076486,"RLSsfu"
"Nanat Bay","KCCA20","Kelp","nosize",5,"2022","08",2,6.5,2,2,"Patiria miniata","Bat star",48.880543,-125.076486,"RLSsfu"
"Nanat Bay","KCCA20","Kelp","nosize",4,"2022","08",2,6.5,2,2,"Henricia leviuscula","Pacific blood star",48.880543,-125.076486,"RLSsfu"
"Nanat Bay","KCCA20","Kelp","nosize",1,"2022","08",2,6.5,2,2,"Tonicella spp.","Unidentified chiton",48.880543,-125.076486,"RLSsfu"
"Nanat Bay","KCCA20","Kelp","nosize",1,"2022","08",2,6.5,2,2,"Oregonia gracilis","Graceful decorator crab",48.880543,-125.076486,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",28,"2022","09",2,3.5,2,1,"Mesocentrotus franciscanus","Red sea urchin",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",265,"2022","09",2,3.5,2,1,"Strongylocentrotus purpuratus","Purple sea urchin",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",16,"2022","09",2,3.5,2,1,"Paguroidea spp.","Unidentified hermit crab",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",1,"2022","09",2,3.5,2,1,"Cancer productus","Red rock crab",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",1,"2022","09",2,3.5,2,1,"Cryptochiton stelleri","Gumboot chiton",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",8,"2022","09",2,3.5,2,1,"Oregonia gracilis","Graceful decorator crab",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",3,"2022","09",2,3.5,2,1,"Henricia leviuscula","Pacific blood star",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",5,"2022","09",2,3.5,2,1,"Scyra acutifrons","Sharpnose crab",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",11,"2022","09",2,3.5,2,1,"Acmaea mitra","Whitecap limpet",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",1,"2022","09",2,3.5,2,1,"Doris montereyensis","Monterey sea lemon",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",5,"2022","09",2,3.5,2,1,"Orthasterias koehleri","Rainbow star",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",11,"2022","09",2,3.5,2,1,"Dermasterias imbricata","Leather star",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",2,"2022","09",2,3.5,2,1,"Lophopanopeus bellus","Black-clawed crab",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",13,"2022","09",2,3.5,2,1,"Pisaster ochraceus","Purple sea star",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","7.5",1,"2022","09",2,3.5,2,1,"Haliotis kamtschatkana","Pinto abalone",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","10",2,"2022","09",2,3.5,2,1,"Haliotis kamtschatkana","Pinto abalone",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","15",1,"2022","09",2,3.5,2,1,"Haliotis kamtschatkana","Pinto abalone",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",6,"2022","09",2,3.5,2,1,"Patiria miniata","Bat star",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",21,"2022","09",2,3.5,2,1,"Strongylocentrotus droebachiensis","Northern sea urchin",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",4,"2022","09",2,3.5,2,1,"Diodora aspera","Rough keyhole limpet",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",1,"2022","09",2,3.5,2,1,"Acanthodoris nanaimoensis","Nanaimo horned dorid",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",22,"2022","09",2,3.5,2,1,"Pomaulax gibberosus","Red turban snail",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",5,"2022","09",2,3.5,2,1,"Tonicella spp.","Unidentified chiton",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",2,"2022","09",2,3.5,2,1,"Evasterias troschelii","Mottled starfish",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",2,"2022","09",2,3.5,2,1,"Limacia cockerelli","Cockrell's dorid",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",2,"2022","09",2,3.5,2,1,"Dirona albolineata","White-line dirona",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",2,"2022","09",2,3.5,2,1,"Ceratostoma foliatum","Leafy hornmouth",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",1,"2022","09",2,3.5,2,1,"Stylasterias forreri","Velcro seastar",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",293,"2022","09",2,3.5,2,2,"Strongylocentrotus purpuratus","Purple sea urchin",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",46,"2022","09",2,3.5,2,2,"Mesocentrotus franciscanus","Red sea urchin",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",32,"2022","09",2,3.5,2,2,"Paguroidea spp.","Unidentified hermit crab",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",17,"2022","09",2,3.5,2,2,"Diodora aspera","Rough keyhole limpet",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",5,"2022","09",2,3.5,2,2,"Oregonia gracilis","Graceful decorator crab",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",120,"2022","09",2,3.5,2,2,"Pomaulax gibberosus","Red turban snail",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",8,"2022","09",2,3.5,2,2,"Tonicella spp.","Unidentified chiton",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",22,"2022","09",2,3.5,2,2,"Acmaea mitra","Whitecap limpet",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",23,"2022","09",2,3.5,2,2,"Dermasterias imbricata","Leather star",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",4,"2022","09",2,3.5,2,2,"Orthasterias koehleri","Rainbow star",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",6,"2022","09",2,3.5,2,2,"Patiria miniata","Bat star",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",14,"2022","09",2,3.5,2,2,"Pisaster ochraceus","Purple sea star",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",3,"2022","09",2,3.5,2,2,"Limacia cockerelli","Cockrell's dorid",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",3,"2022","09",2,3.5,2,2,"Scyra acutifrons","Sharpnose crab",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",1,"2022","09",2,3.5,2,2,"Henricia pumila","Dwarf mottled henricia",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",3,"2022","09",2,3.5,2,2,"Ceratostoma foliatum","Leafy hornmouth",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",6,"2022","09",2,3.5,2,2,"Strongylocentrotus droebachiensis","Northern sea urchin",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",4,"2022","09",2,3.5,2,2,"Dirona albolineata","White-line dirona",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",1,"2022","09",2,3.5,2,2,"Acanthodoris nanaimoensis","Nanaimo horned dorid",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",1,"2022","09",2,3.5,2,2,"Cryptolithodes sitchensis","Umbrella crab",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",1,"2022","09",2,3.5,2,2,"Evasterias troschelii","Mottled starfish",48.81822,-125.2294516,"RLSsfu"
"Bordelais Island","KCCA21","Kelp","nosize",1,"2022","09",2,3.5,2,2,"Stylasterias forreri","Velcro seastar",48.81822,-125.2294516,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",105,"2022","09",3,3.5,2,2,"Mesocentrotus franciscanus","Red sea urchin",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",7,"2022","09",3,3.5,2,2,"Ceratostoma foliatum","Leafy hornmouth",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",6,"2022","09",3,3.5,2,2,"Orthasterias koehleri","Rainbow star",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",9,"2022","09",3,3.5,2,2,"Pomaulax gibberosus","Red turban snail",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",9,"2022","09",3,3.5,2,2,"Dermasterias imbricata","Leather star",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","10",1,"2022","09",3,3.5,2,2,"Crassadoma gigantea","Purple-hinged rock scallop",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","15",1,"2022","09",3,3.5,2,2,"Crassadoma gigantea","Purple-hinged rock scallop",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","20",2,"2022","09",3,3.5,2,2,"Crassadoma gigantea","Purple-hinged rock scallop",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",13,"2022","09",3,3.5,2,2,"Apostichopus californicus","California sea cucumber",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",1,"2022","09",3,3.5,2,2,"Cancer productus","Red rock crab",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",5,"2022","09",3,3.5,2,2,"Paguroidea spp.","Unidentified hermit crab",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","7.5",1,"2022","09",3,3.5,2,2,"Haliotis kamtschatkana","Pinto abalone",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","10",2,"2022","09",3,3.5,2,2,"Haliotis kamtschatkana","Pinto abalone",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","12.5",3,"2022","09",3,3.5,2,2,"Haliotis kamtschatkana","Pinto abalone",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",17,"2022","09",3,3.5,2,2,"Patiria miniata","Bat star",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",3,"2022","09",3,3.5,2,2,"Tonicella spp.","Unidentified chiton",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",1,"2022","09",3,3.5,2,2,"Doris montereyensis","Monterey sea lemon",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",13,"2022","09",3,3.5,2,2,"Lophopanopeus bellus","Black-clawed crab",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",4,"2022","09",3,3.5,2,2,"Dirona albolineata","White-line dirona",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",1,"2022","09",3,3.5,2,2,"Chlamys hastata","Swimming scallop",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",1,"2022","09",3,3.5,2,2,"Evasterias troschelii","Mottled starfish",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",1,"2022","09",3,3.5,2,2,"Pisaster ochraceus","Purple sea star",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",10,"2022","09",3,3.5,2,2,"Strongylocentrotus purpuratus","Purple sea urchin",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",2,"2022","09",3,3.5,2,2,"Oregonia gracilis","Graceful decorator crab",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",3,"2022","09",3,3.5,2,2,"Henricia pumila","Dwarf mottled henricia",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",1,"2022","09",3,3.5,2,2,"Henricia leviuscula","Pacific blood star",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",4,"2022","09",3,3.5,2,2,"Hermissenda crassicornis","Opalescent nudibranch",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","12.5",1,"2022","09",3,3.5,2,2,"Pycnopodia helianthoides","Sunflower star",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",1,"2022","09",3,3.5,2,2,"Pugettia producta","Northern kelp crab",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",220,"2022","09",3,3.5,2,1,"Mesocentrotus franciscanus","Red sea urchin",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","2.5",2,"2022","09",3,3.5,2,1,"Haliotis kamtschatkana","Pinto abalone",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","5",4,"2022","09",3,3.5,2,1,"Haliotis kamtschatkana","Pinto abalone",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","7.5",3,"2022","09",3,3.5,2,1,"Haliotis kamtschatkana","Pinto abalone",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","10",4,"2022","09",3,3.5,2,1,"Haliotis kamtschatkana","Pinto abalone",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",28,"2022","09",3,3.5,2,1,"Pomaulax gibberosus","Red turban snail",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",24,"2022","09",3,3.5,2,1,"Dermasterias imbricata","Leather star",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",9,"2022","09",3,3.5,2,1,"Orthasterias koehleri","Rainbow star",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",8,"2022","09",3,3.5,2,1,"Ceratostoma foliatum","Leafy hornmouth",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",6,"2022","09",3,3.5,2,1,"Acmaea mitra","Whitecap limpet",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",8,"2022","09",3,3.5,2,1,"Apostichopus californicus","California sea cucumber",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",14,"2022","09",3,3.5,2,1,"Pisaster ochraceus","Purple sea star",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",1,"2022","09",3,3.5,2,1,"Cryptochiton stelleri","Gumboot chiton",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",7,"2022","09",3,3.5,2,1,"Paguroidea spp.","Unidentified hermit crab",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",7,"2022","09",3,3.5,2,1,"Evasterias troschelii","Mottled starfish",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",5,"2022","09",3,3.5,2,1,"Strongylocentrotus purpuratus","Purple sea urchin",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",13,"2022","09",3,3.5,2,1,"Patiria miniata","Bat star",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",6,"2022","09",3,3.5,2,1,"Tonicella spp.","Unidentified chiton",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",2,"2022","09",3,3.5,2,1,"Henricia spp.","Unidentified blood star",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",1,"2022","09",3,3.5,2,1,"Lophopanopeus bellus","Black-clawed crab",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","7.5",1,"2022","09",3,3.5,2,1,"Pycnopodia helianthoides","Sunflower star",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","10",1,"2022","09",3,3.5,2,1,"Pycnopodia helianthoides","Sunflower star",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",4,"2022","09",3,3.5,2,1,"Hermissenda crassicornis","Opalescent nudibranch",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",5,"2022","09",3,3.5,2,1,"Dirona albolineata","White-line dirona",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",1,"2022","09",3,3.5,2,1,"Peltodoris nobilis","Noble sea lemon",48.82733154,-125.1966019,"RLSsfu"
"Taylor Rock","KCCA22","Kelp","nosize",1,"2022","09",3,3.5,2,1,"Henricia pumila","Dwarf mottled henricia",48.82733154,-125.1966019,"RLSsfu"
"Flemming 114","KCCA23","Kelp","5",1,"2022","09",4,7,2,1,"Pycnopodia helianthoides","Sunflower star",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","7.5",4,"2022","09",4,7,2,1,"Pycnopodia helianthoides","Sunflower star",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","10",1,"2022","09",4,7,2,1,"Pycnopodia helianthoides","Sunflower star",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","12.5",1,"2022","09",4,7,2,1,"Pycnopodia helianthoides","Sunflower star",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",27,"2022","09",4,7,2,1,"Pomaulax gibberosus","Red turban snail",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",4,"2022","09",4,7,2,1,"Dermasterias imbricata","Leather star",48.8915,-125.1149,"RLSsfu"
"Flemming 114","KCCA23","Kelp","nosize",2,"2022","09",4,7,2,1,"Polycera tricolor","Tricolour nudibranch",48.8915,-125.1149,"RLSsfu"
